code,name_kanji,name_kana,name_kana_breakdown,name_kana_notes,name_romaji,prefecture_kanji,prefecture_kana,prefecture_kana_breakdown,prefecture_romaji,latitude,longitude
435121,山江村,やまえむら,"やま,え,むら",,Yamae Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.23333333,130.7666667
435139,球磨村,くまむら,"く,ま,むら",,Kuma Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.25,130.65
435147,あさぎり町,あさぎりちょう,"あさぎり,ちょう",,Asagiri Cho,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.23333333,130.8833333
435317,苓北町,れいほくまち,"れい,ほく,まち",,Reihoku Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.5,130.05
442011,大分市,おおいたし,"おお,いた,し",,Oita Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.23333333,131.6
442020,別府市,べっぷし,"べっ,ぷ,し",,Beppu Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.28333333,131.4833333
442038,中津市,なかつし,"なか,つ,し",,Nakatsu Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.58333333,131.1833333
442046,日田市,ひたし,"ひ,た,し",,Hita Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.31666667,130.9333333
442054,佐伯市,さいきし,"さ,いき,し",,Saiki Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,32.95,131.8833333
442062,臼杵市,うすきし,"うす,き,し",,Usuki Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.11666667,131.8
442071,津久見市,つくみし,"つ,く,み,し",,Tsukumi Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.06666667,131.85
442089,竹田市,たけたし,"たけ,た,し",,Taketa Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,32.96666667,131.3833333
442097,豊後高田市,ぶんごたかだし,"ぶん,ご,たか,だ,し",,Bungotakada Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.55,131.4333333
442101,杵築市,きつきし,"き,つき,し",,Kitsuki Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.41666667,131.6
442119,宇佐市,うさし,"う,さ,し",,Usa Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.51666667,131.3333333
442127,豊後大野市,ぶんごおおのし,"ぶん,ご,おお,の,し",,Bungoono Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,32.96666667,131.5833333
442135,由布市,ゆふし,"ゆ,ふ,し",,Yufu Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.16666667,131.4166667
442143,国東市,くにさきし,"くに,さき,し",,Kunisaki Shi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.55,131.7166667
443221,姫島村,ひめしまむら,"ひめ,しま,むら",,Himeshima Mura,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.71666667,131.6333333
443417,日出町,ひじまち,"ひ,じ,まち",,Hiji Machi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.36666667,131.5166667
444618,九重町,ここのえまち,"ここの,え,まち",,Kokonoe Machi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.21666667,131.1833333
444626,玖珠町,くすまち,"く,す,まち",,Kusu Machi,大分県,おおいたけん,"おお,いた,けん",Ōita Ken,33.28333333,131.15
452017,宮崎市,みやざきし,"みや,ざき,し",,Miyazaki Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.9,131.4166667
452025,都城市,みやこのじょうし,"みやこの,じょう,し","Hidden particle (の): みやこ,の,じょう,し",Miyakonojo Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.71666667,131.05
452033,延岡市,のべおかし,"のべ,おか,し",,Nobeoka Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.56666667,131.65
452041,日南市,にちなんし,"にち,なん,し",,Nichinan Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.6,131.3666667
452050,小林市,こばやしし,"こ,ばやし,し",,Kobayashi Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.98333333,130.9666667
452068,日向市,ひゅうがし,"ひゅうが,し",Irregular reading: 日向 (ひゅうが) does not decompose to two separate kanji readings,Hyuga Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.41666667,131.6166667
452076,串間市,くしまし,"くし,ま,し",,Kushima Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.45,131.2166667
452084,西都市,さいとし,"さい,と,し",,Saito Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.1,131.4
452092,えびの市,えびのし,"えびの,し",,Ebino Shi,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.03333333,130.8
453412,三股町,みまたちょう,"み,また,ちょう",,Mimata Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.71666667,131.1166667
453617,高原町,たかはるちょう,"たか,はる,ちょう",,Takaharu Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.91666667,131
453820,国富町,くにとみちょう,"くに,とみ,ちょう",,Kunitomi Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.98333333,131.3166667
453838,綾町,あやちょう,"あや,ちょう",,Aya Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,31.98333333,131.25
454010,高鍋町,たかなべちょう,"たか,なべ,ちょう",,Takanabe Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.11666667,131.5
454028,新富町,しんとみちょう,"しん,とみ,ちょう",,Shintomi Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.06666667,131.4833333
454036,西米良村,にしめらそん,"にし,め,ら,そん",,Nishimera Son,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.21666667,131.15
454044,木城町,きじょうちょう,"き,じょう,ちょう",,Kijo Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.15,131.4666667
454052,川南町,かわみなみちょう,"かわ,みなみ,ちょう",,Kawaminami Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.18333333,131.5166667
454061,都農町,つのちょう,"つ,の,ちょう",,Tsuno Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.25,131.55
454214,門川町,かどがわちょう,"かど,がわ,ちょう",,Kadogawa Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.46666667,131.6333333
454290,諸塚村,もろつかそん,"もろ,つか,そん",,Morotsuka Son,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.5,131.3166667
454303,椎葉村,しいばそん,"しい,ば,そん",,Shiiba Son,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.46666667,131.15
454311,美郷町,みさとちょう,"み,さと,ちょう",,Misato Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.43333333,131.4166667
454419,高千穂町,たかちほちょう,"たか,ち,ほ,ちょう",,Takachiho Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.7,131.3
454427,日之影町,ひのかげちょう,"ひ,の,かげ,ちょう",,Hinokage Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.65,131.3833333
454435,五ヶ瀬町,ごかせちょう,"ご,か,せ,ちょう",,Gokase Cho,宮崎県,みやざきけん,"みや,ざき,けん",Miyazaki Ken,32.66666667,131.1833333
462012,鹿児島市,かごしまし,"か,ご,しま,し",,Kagoshima Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.58333333,130.55
462039,鹿屋市,かのやし,"かの,や,し","Hidden particle (の): か,の,や,し",Kanoya Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.36666667,130.85
462047,枕崎市,まくらざきし,"まくら,ざき,し",,Makurazaki Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.26666667,130.2833333
462063,阿久根市,あくねし,"あ,く,ね,し",,Akune Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,32,130.1833333
462080,出水市,いずみし,"い,ずみ,し",,Izumi Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,32.08333333,130.35
462101,指宿市,いぶすきし,"いぶ,すき,し",,Ibusuki Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.25,130.6166667
462136,西之表市,にしのおもてし,"にし,の,おもて,し",,Nishinoomote Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,30.71666667,130.9833333
462144,垂水市,たるみずし,"たる,みず,し",,Tarumizu Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.48333333,130.7
462152,薩摩川内市,さつませんだいし,"さつ,ま,せん,だい,し",,Satsumasendai Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.8,130.3
462161,日置市,ひおきし,"ひ,おき,し",,Hioki Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.63333333,130.4
462179,曽於市,そおし,"そ,お,し",,Soo Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.65,131.0166667
462187,霧島市,きりしまし,"きり,しま,し",,Kirishima Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.73333333,130.75
462195,いちき串木野市,いちきくしきのし,"いちき,くし,き,の,し",,Ichikikushikino Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.7,130.2666667
462209,南さつま市,みなみさつまし,"みなみ,さつま,し",,Minamisatsuma Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.41666667,130.3166667
462217,志布志市,しぶしし,"し,ぶ,し,し",,Shibushi Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.48333333,131.0333333
462225,奄美市,あまみし,"あま,み,し",,Amami Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,28.36666667,129.4833333
462233,南九州市,みなみきゅうしゅうし,"みなみ,きゅう,しゅう,し",,Minamikyushu Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.36666667,130.4333333
462241,伊佐市,いさし,"い,さ,し",,Isa Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,32.05,130.6
462250,姶良市,あいらし,"あい,ら,し",,Aira Shi,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.71666667,130.6166667
463035,三島村,みしまむら,"み,しま,むら",,Mishima Mura,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.58333333,130.55
463043,十島村,としまむら,"と,しま,むら",,Toshima Mura,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.58333333,130.55
463922,さつま町,さつまちょう,"さつま,ちょう",,Satsuma Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.9,130.45
464040,長島町,ながしまちょう,"なが,しま,ちょう",,Nagashima Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,32.18333333,130.1666667
464520,湧水町,ゆうすいちょう,"ゆう,すい,ちょう",,Yusui Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.95,130.7166667
464686,大崎町,おおさきちょう,"おお,さき,ちょう",,Osaki Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.41666667,131
464821,東串良町,ひがしくしらちょう,"ひがし,くし,ら,ちょう",,Higashikushira Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.38333333,130.9666667
464902,錦江町,きんこうちょう,"きん,こう,ちょう",,Kinko Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.23333333,130.7833333
464911,南大隅町,みなみおおすみちょう,"みなみ,おお,すみ,ちょう",,Minamiosumi Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.21666667,130.7666667
464929,肝付町,きもつきちょう,"きも,つき,ちょう",,Kimotsuki Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,31.33333333,130.9333333
465011,中種子町,なかたねちょう,"なか,た,ね,ちょう",,Nakatane Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,30.51666667,130.95
465020,南種子町,みなみたねちょう,"みなみ,た,ね,ちょう",,Minamitane Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,30.4,130.9
465054,屋久島町,やくしまちょう,"や,く,しま,ちょう",,Yakushima Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,30.36666667,130.65
465232,大和村,やまとそん,"やまと,そん",Irregular reading: 大和 (やまと) does not decompose to two separate kanji readings,Yamato Son,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,28.35,129.3833333
465241,宇検村,うけんそん,"う,けん,そん",,Uken Son,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,28.26666667,129.2833333
465259,瀬戸内町,せとうちちょう,"せ,と,うち,ちょう",,Setouchi Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,28.13333333,129.3
465275,龍郷町,たつごうちょう,"たつ,ごう,ちょう",,Tatsugo Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,28.4,129.5833333
465291,喜界町,きかいちょう,"き,かい,ちょう",,Kikai Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,28.31666667,129.9333333
465305,徳之島町,とくのしまちょう,"とく,の,しま,ちょう",,Tokunoshima Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,27.71666667,129.0166667
465313,天城町,あまぎちょう,"あま,ぎ,ちょう",,Amagi Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,27.8,128.8833333
465321,伊仙町,いせんちょう,"い,せん,ちょう",,Isen Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,27.66666667,128.9333333
465330,和泊町,わどまりちょう,"わ,どまり,ちょう",,Wadomari Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,27.38333333,128.65
465348,知名町,ちなちょう,"ち,な,ちょう",,China Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,27.33333333,128.5666667
465356,与論町,よろんちょう,"よ,ろん,ちょう",,Yoron Cho,鹿児島県,かごしまけん,"か,ご,しま,けん",Kagoshima Ken,27.03333333,128.4
472018,那覇市,なはし,"な,は,し",,Naha Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.2,127.6666667
472051,宜野湾市,ぎのわんし,"ぎ,の,わん,し",,Ginowan Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.26666667,127.7666667
472077,石垣市,いしがきし,"いし,がき,し",,Ishigaki Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,24.33333333,124.15
472085,浦添市,うらそえし,"うら,そえ,し",,Urasoe Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.23333333,127.7166667
472093,名護市,なごし,"な,ご,し",,Nago Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.58333333,127.9666667
472107,糸満市,いとまんし,"いと,まん,し",,Itoman Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.11666667,127.65
472115,沖縄市,おきなわし,"おき,なわ,し",,Okinawa Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.33333333,127.8
472123,豊見城市,とみぐすくし,"と,み,ぐすく,し",,Tomigusuku Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.15,127.6666667
472131,うるま市,うるまし,"うるま,し",,Uruma Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.36666667,127.85
472140,宮古島市,みやこじまし,"みや,こ,じま,し",,Miyakojima Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,24.8,125.2666667
472158,南城市,なんじょうし,"なん,じょう,し",,Nanjo Shi,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.13333333,127.7666667
473014,国頭村,くにがみそん,"くに,がみ,そん",,Kunigami Son,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.73333333,128.1666667
473022,大宜味村,おおぎみそん,"おお,ぎ,み,そん",,Ogimi Son,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.7,128.1166667
473031,東村,ひがしそん,"ひがし,そん",,Higashison,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.61666667,128.15
473065,今帰仁村,なきじんそん,"な,き,じん,そん",,Nakijin Son,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.66666667,127.9666667
473081,本部町,もとぶちょう,"もと,ぶ,ちょう",,Motobu Cho,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.65,127.8833333
473111,恩納村,おんなそん,"おん,な,そん",,Onna Son,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.48333333,127.85
473138,宜野座村,ぎのざそん,"ぎ,の,ざ,そん",,Ginoza Son,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.46666667,127.9666667
473146,金武町,きんちょう,"き,ん,ちょう",,Kin Cho,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.45,127.9166667
473154,伊江村,いえそん,"い,え,そん",,Ie Son,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.7,127.8
473243,読谷村,よみたんそん,"よみ,たん,そん",,Yomitan Son,沖縄県,おきなわけん,"おき,なわ,けん",Okinawa Ken,26.38333333,127.7333333
